location_id,location_name,method,rod,time_of_day,encounter_rate,pokemon,min_level,max_level
200,Underground,grass,,night,10,Natu,45,45
201,Underground,grass,,night,10,Sandslash,45,45
125,Old Chateau,grass,,night,10,Haunter,66,66
126,Old Chateau,grass,,night,10,Haunter,66,66
127,Old Chateau,grass,,night,10,Haunter,66,66
128,Old Chateau,grass,,night,10,Haunter,66,66
129,Old Chateau,grass,,night,10,Gastly,14,14
130,Old Chateau,grass,,night,10,Haunter,66,66
131,Old Chateau,grass,,night,10,Haunter,66,66
132,Old Chateau,grass,,night,10,Haunter,66,66
133,Old Chateau,grass,,night,10,Haunter,66,66
151,Lost Tower 1F,grass,,night,10,Vileplume,24,24
152,Lost Tower 2F,grass,,night,10,Noctowl,46,46
153,Lost Tower 3F,grass,,night,10,Meowth,66,66
154,Lost Tower 4F,grass,,night,10,Shuppet,78,78
155,Lost Tower 5F,grass,,night,10,Noctowl,86,86
195,Lake Valor,grass,,night,10,Magikarp,27,27
20,Mt. Coronet,grass,,night,10,Lunatone,65,65
21,Mt. Coronet,grass,,night,10,Lunatone,65,65
165,Route 216,grass,,night,10,Golbat,65,65
166,Route 217,grass,,night,10,Noctowl,70,70
139,Acuity Lakefront,grass,,night,10,Absol,65,65
107,Snowpoint Temple,grass,,night,10,Froslass,75,75
108,Snowpoint Temple,grass,,night,10,Froslass,75,75
109,Snowpoint Temple,grass,,night,10,Froslass,75,75
110,Snowpoint Temple,grass,,night,10,Froslass,75,75
111,Snowpoint Temple,grass,,night,10,Froslass,75,75
172,Route 225,grass,,night,10,Banette,65,65
173,Route 227,grass,,night,10,Forretress,55,55
174,Route 228,grass,,night,10,Cacturne,55,55
175,Route 229,grass,,night,10,Dustox,65,65
181,Route 226,grass,,night,10,Banette,55,55
182,Route 230,grass,,night,10,Clefable,55,55
56,Stark Mountain,grass,,night,10,Houndoom,95,95
57,Stark Mountain,grass,,night,10,Skarmory,90,90
170,Route 222,grass,,night,10,Floatzel,50,50
3,Sunyshore City,grass,,night,10,Luxray,85,85
169,Route 221,grass,,night,10,Gligar,90,90
161,Route 212,grass,,night,10,Ludicolo,55,55
113,Wayward Cave,grass,,night,10,Dunsparce,55,55
112,Wayward Cave,grass,,night,10,Dunsparce,75,75
137,Lake Acuity,grass,,night,10,Solrock,65,65
11,Mt Coronet 2f,grass,,night,10,Lunatone,90,90
12,Mt Coronet 3f,grass,,night,10,Primeape,90,90
13,Coronet Highlands,grass,,night,10,Jynx,100,100
14,Coronet Highlands,grass,,night,10,Jynx,100,100
15,Coronet Highlands,grass,,night,10,Honchkrow,100,100
16,Coronet Highlands,grass,,night,10,Jynx,100,100
19,Celestica Ruins,grass,,night,10,Clefairy,65,65
17,Coronet Highlands,grass,,night,10,Houndoom,100,100
18,Coronet Highlands,grass,,night,10,Electrode,100,100
190,Distortion World Area 1,grass,,night,10,Magmar,15,15
191,Distortion World Area 2,grass,,night,10,Houndoom,100,100
192,Distortion World Area 3,grass,,night,10,Crawdaunt,65,65
59,Sendoff Spring,grass,,night,10,Dusclops,65,65
63,Turnback Cave,grass,,night,10,Dusclops,66,66
79,Turnback Cave,grass,,night,10,Sableye,66,66
59,Sendoff Spring,grass,,night,10,Dusclops,65,65
47,Victory Road,grass,,night,10,Drapion,97,97
48,Victory Road,grass,,night,10,Dunsparce,100,100
49,Victory Road,grass,,night,10,Hariyama,100,100
50,Victory Road,grass,,night,10,Hariyama,100,100
51,Victory Road,grass,,night,10,Umbreon,100,100
52,Victory Road,grass,,night,10,Skuntank,100,100
171,Route 224,grass,,night,10,Tangrowth,65,65
136,Lake Valor,grass,,night,10,Wobbuffet,55,55
4,Pokémon League,grass,,night,10,Cyndaquil,75,75
176,Twinleaf Town,grass,,night,10,Glameow,8,8
140,Route 201,grass,,night,10,Skitty,4,4
140,Verity Lakefront,grass,,night,10,Skitty,4,4
134,Lake Verity,grass,,night,10,Smoochum,3,3
135,Lake Verity,grass,,night,10,Smoochum,4,4
187,Sandgem Town,grass,,night,10,Skitty,5,5
141,Route 202,grass,,night,10,Spinarak,5,5
143,Route 204 South,grass,,night,10,Cacnea,9,9
53,Ravaged Path,grass,,night,10,Psyduck,7,7
167,Route 218,grass,,night,10,Floatzel,31,31
142,Route 203,grass,,night,10,Mime Jr.,8,8
54,Oreburgh Gate 1F,grass,,night,10,Psyduck,6,6
55,Oreburgh Gate B1F,grass,,night,10,Psyduck,6,6
183,Oreburgh City,grass,,night,10,Zubat,10,10
148,Route 207,grass,,night,10,Vulpix,11,11
5,Oreburgh Mine,grass,,night,10,Zubat,10,10
184,Jubilife City,grass,,night,10,Glameow,16,16
144,Route 204 North,grass,,night,10,Treecko,14,14
185,Floaroma Town,grass,,night,10,Dustox,17,17
7,Valley Windworks,grass,,night,10,Hoothoot,17,17
145,Route 205 South,grass,,night,10,Zigzagoon,18,18
8,Eterna Forest,grass,,night,10,Noctowl,23,23
146,Route 205 North,grass,,night,10,Zigzagoon,20,20
1,Eterna City,grass,,night,10,Glameow,20,20
158,Route 211 West,grass,,night,10,Vulpix,17,17
147,Route 206,grass,,night,10,Spearow,23,23
10,Mt. Coronet 1F,grass,,night,10,Meditite,24,24
149,Route 208,grass,,night,10,Kirlia,17,17
,Amity Square,grass,,night,10,Zigzagoon,20,20
150,Route 209,grass,,night,10,Volbeat,36,36
188,Solaceon Town,grass,,night,10,Murkrow,38,38
31,Solaceon Ruins,grass,,night,10,Mawile,37,37
156,Route 210 South,grass,,night,10,Volbeat,41,41
164,Route 215,grass,,night,10,Marill,42,42
163,Route 214,grass,,night,10,Ursaring,45,45
116,Maniac Tunnel,grass,,night,10,Graveler,45,45
138,Valor Lakefront,grass,,night,10,Noctowl,47,47
197,Restaurant,grass,,night,10,Rattata,25,25
162,Route 213,grass,,night,10,Gengar,100,100
2,Pastoria City,grass,,night,10,Pelipper,49,49
23,Great Marsh,grass,,night,10,Venomoth,50,50
24,Great Marsh,grass,,night,10,Kricketune,50,50
25,Great Marsh,grass,,night,10,Parasect,50,50
26,Great Marsh,grass,,night,10,Noctowl,50,50
27,Great Marsh,grass,,night,10,Ariados,50,50
28,Great Marsh,grass,,night,10,Illumise,50,50
9,Fuego Ironworks,grass,,night,10,Electabuzz,55,55
196,Floroma Meadow,grass,,night,10,Cherrim,60,60
157,Clamberclaw Cliffs,grass,,night,10,Hoothoot,45,45
177,Celestic Town,grass,,night,10,Stantler,55,55
159,Route 211,grass,,night,10,Kecleon,55,55
21,Mt. Coronet,grass,,night,10,Clefairy,65,65
122,Iron Island,grass,,night,10,Lunatone,56,56
123,Iron Island,grass,,night,10,Lunatone,56,56
124,Iron Island,grass,,night,10,Cradily,56,56
198,Underground,grass,,night,10,Sandslash,45,45
199,Underground,grass,,night,10,Roselia,45,45
200,Underground,grass,,night,10,Vulpix,45,45
201,Underground,grass,,night,10,Sandslash,45,45
125,Old Chateau,grass,,night,10,Haunter,39,39
126,Old Chateau,grass,,night,10,Haunter,39,39
127,Old Chateau,grass,,night,10,Haunter,66,66
128,Old Chateau,grass,,night,10,Haunter,39,39
129,Old Chateau,grass,,night,10,Gastly,15,15
130,Old Chateau,grass,,night,10,Haunter,39,39
131,Old Chateau,grass,,night,10,Haunter,39,39
132,Old Chateau,grass,,night,10,Haunter,39,39
133,Old Chateau,grass,,night,10,Haunter,39,39
151,Lost Tower 1F,grass,,night,10,Gloom,24,24
152,Lost Tower 2F,grass,,night,10,Ariados,46,46
153,Lost Tower 3F,grass,,night,10,Persian,66,66
154,Lost Tower 4F,grass,,night,10,Noctowl,78,78
155,Lost Tower 5F,grass,,night,10,Banette,86,86
195,Lake Valor,grass,,night,10,Magikarp,31,31
20,Mt. Coronet,grass,,night,10,Clefairy,65,65
21,Mt. Coronet,grass,,night,10,Clefairy,65,65
165,Route 216,grass,,night,10,Purugly,65,65
166,Route 217,grass,,night,10,Misdreavus,70,70
139,Acuity Lakefront,grass,,night,10,Sneasel,65,65
107,Snowpoint Temple,grass,,night,10,Froslass,75,75
108,Snowpoint Temple,grass,,night,10,Froslass,75,75
109,Snowpoint Temple,grass,,night,10,Froslass,75,75
110,Snowpoint Temple,grass,,night,10,Froslass,75,75
111,Snowpoint Temple,grass,,night,10,Froslass,75,75
172,Route 225,grass,,night,10,Fearow,65,65
173,Route 227,grass,,night,10,Sudowoodo,55,55
174,Route 228,grass,,night,10,Mawile,55,55
175,Route 229,grass,,night,10,Ariados,65,65
181,Route 226,grass,,night,10,Altaria,55,55
182,Route 230,grass,,night,10,Phanpy,55,55
56,Stark Mountain,grass,,night,10,Combusken,95,95
57,Stark Mountain,grass,,night,10,Torkoal,90,90
170,Route 222,grass,,night,10,Flaaffy,50,50
3,Sunyshore City,grass,,night,10,Luxio,85,85
169,Route 221,grass,,night,10,Vulpix,90,90
161,Route 212,grass,,night,10,Toxicroak,55,55
113,Wayward Cave,grass,,night,10,Nidorina,55,55
112,Wayward Cave,grass,,night,10,Crobat,75,75
137,Lake Acuity,grass,,night,10,Solrock,65,65
11,Mt Coronet 2f,grass,,night,10,Lunatone,90,90
12,Mt Coronet 3f,grass,,night,10,Primeape,90,90
13,Coronet Highlands,grass,,night,10,Jynx,100,100
14,Coronet Highlands,grass,,night,10,Jynx,100,100
15,Coronet Highlands,grass,,night,10,Honchkrow,100,100
16,Coronet Highlands,grass,,night,10,Houndoom,100,100
19,Celestica Ruins,grass,,night,10,Clefairy,65,65
17,Coronet Highlands,grass,,night,10,Honchkrow,100,100
18,Coronet Highlands,grass,,night,10,Electrode,100,100
190,Distortion World Area 1,grass,,night,10,Electabuzz,54,54
191,Distortion World Area 2,grass,,night,10,Gengar,100,100
192,Distortion World Area 3,grass,,night,10,Misdreavus,65,65
59,Sendoff Spring,grass,,night,10,Noctowl,65,65
63,Turnback Cave,grass,,night,10,Sableye,66,66
79,Turnback Cave,grass,,night,10,Sableye,66,66
59,Sendoff Spring,grass,,night,10,Noctowl,65,65
47,Victory Road,grass,,night,10,Luxray,97,97
48,Victory Road,grass,,night,10,Weezing,100,100
49,Victory Road,grass,,night,10,Drapion,100,100
50,Victory Road,grass,,night,10,Drapion,100,100
51,Victory Road,grass,,night,10,Jynx,100,100
52,Victory Road,grass,,night,10,Skuntank,100,100
171,Route 224,grass,,night,10,Carnivine,65,65
136,Lake Valor,grass,,night,10,Wobbuffet,55,55
4,Pokémon League,grass,,night,10,Charmander,75,75
176,Twinleaf Town,surf,,any,60,Noctowl,45,55
134,Lake Verity,surf,,any,60,Spheal,20,30
135,Lake Verity,surf,,any,60,Spheal,20,30
168,Route 219,surf,,any,60,Pidgeotto,44,54
143,Route 204 South,surf,,any,60,Hoppip,44,55
53,Ravaged Path,surf,,any,60,Golbat,20,30
167,Route 218,surf,,any,60,Mantyke,20,30
142,Route 203,surf,,any,60,Poliwag,20,30
55,Oreburgh Gate B1F,surf,,any,60,Kabuto,44,55
144,Route 204 North,surf,,any,60,Psyduck,20,30
7,Valley Windworks,surf,,any,60,Drifloon,20,30
145,Route 205 South,surf,,any,60,Grimer,20,30
146,Route 205 North,surf,,any,60,Bidoof,5,10
1,Eterna City,surf,,any,60,Hoppip,20,30
10,Mt. Coronet 1F,surf,,any,60,Golbat,44,55
149,Route 208,surf,,any,60,Wartortle,44,55
,Amity Square,surf,,any,60,Psyduck,15,25
150,Route 209,surf,,any,60,Buizel,20,30
163,Route 214,surf,,any,60,Masquerain,30,30
162,Route 213,surf,,any,60,Pelipper,40,55
2,Pastoria City,surf,,any,60,Pelipper,55,60
24,Great Marsh,surf,,any,60,Golduck,20,50
25,Great Marsh,surf,,any,60,Masquerain,32,30
28,Great Marsh,surf,,any,60,Poliwrath,30,50
9,Fuego Ironworks,surf,,any,60,Weezing,44,55
157,Clamberclaw Cliffs,surf,,any,60,Weezing,20,30
177,Celestic Town,surf,,any,60,Masquerain,45,65
21,Mt. Coronet,surf,,any,60,Zubat,20,30
0,Canalave City,surf,,any,60,Pelipper,40,55
198,Underground,surf,,any,60,Omanyte,45,55
199,Underground,surf,,any,60,Omanyte,45,55
200,Underground,surf,,any,60,Omanyte,45,55
201,Underground,surf,,any,60,Omanyte,45,55
179,Route 220,surf,,any,60,Fearow,20,40
20,Mt. Coronet,surf,,any,60,Zubat,20,30
21,Mt. Coronet,surf,,any,60,Zubat,20,30
172,Route 225,surf,,any,60,Marshtomp,35,97
173,Route 227,surf,,any,60,Politoed,35,94
174,Route 228,surf,,any,60,Baltoy,35,99
175,Route 229,surf,,any,60,Surskit,35,94
178,Resort Area,surf,,any,60,Magikarp,99,100
181,Route 226,surf,,any,60,Grimer,35,99
182,Route 230,surf,,any,60,Sealeo,35,99
170,Route 222,surf,,any,60,Sharpedo,75,85
3,Sunyshore City,surf,,any,60,Tentacruel,75,86
180,Route 223,surf,,any,60,Mantyke,30,50
169,Route 221,surf,,any,60,Buizel,80,95
161,Route 212,surf,,any,60,Gastrodon,20,70
137,Lake Acuity,surf,,any,60,Stantler,45,65
190,Distortion World Area 1,surf,,any,60,Slowpoke,80,80
59,Sendoff Spring,surf,,any,60,Chimecho,20,80
59,Sendoff Spring,surf,,any,60,Chimecho,20,80
49,Victory Road,surf,,any,60,Tentacruel,100,100
50,Victory Road,surf,,any,60,Tentacruel,100,100
171,Route 224,surf,,any,60,Chatot,20,100
136,Lake Valor,surf,,any,60,Stantler,55,75
4,Pokémon League,surf,,any,60,Empoleon,95,100
176,Twinleaf Town,surf,,any,30,Buizel,45,55
134,Lake Verity,surf,,any,30,Stantler,20,30
135,Lake Verity,surf,,any,30,Stantler,20,30
168,Route 219,surf,,any,30,Wingull,44,54
143,Route 204 South,surf,,any,30,Skiploom,44,55
53,Ravaged Path,surf,,any,30,Chingling,20,30
167,Route 218,surf,,any,30,Shellos,20,30
142,Route 203,surf,,any,30,Poliwag,20,30
55,Oreburgh Gate B1F,surf,,any,30,Psyduck,44,55
144,Route 204 North,surf,,any,30,Psyduck,20,30
7,Valley Windworks,surf,,any,30,Castform,20,30
145,Route 205 South,surf,,any,30,Muk,20,30
146,Route 205 North,surf,,any,30,Bidoof,5,10
1,Eterna City,surf,,any,30,Skiploom,20,30
10,Mt. Coronet 1F,surf,,any,30,Zubat,44,55
149,Route 208,surf,,any,30,Blastoise,44,55
,Amity Square,surf,,any,30,Marill,15,25
150,Route 209,surf,,any,30,Fearow,20,30
163,Route 214,surf,,any,30,Pidgeotto,30,30
162,Route 213,surf,,any,30,Chatot,40,55
2,Pastoria City,surf,,any,30,Sharpedo,55,60
24,Great Marsh,surf,,any,30,Porygon,20,50
25,Great Marsh,surf,,any,30,Porygon,32,30
28,Great Marsh,surf,,any,30,Stantler,20,50
9,Fuego Ironworks,surf,,any,30,Muk,44,55
157,Clamberclaw Cliffs,surf,,any,30,Koffing,20,30
177,Celestic Town,surf,,any,30,Mothim,45,65
21,Mt. Coronet,surf,,any,30,Zubat,20,30
0,Canalave City,surf,,any,30,Wingull,40,55
198,Underground,surf,,any,30,Kabuto,45,55
199,Underground,surf,,any,30,Kabuto,45,55
200,Underground,surf,,any,30,Kabuto,45,55
201,Underground,surf,,any,30,Kabuto,45,55
179,Route 220,surf,,any,30,Pidgeot,20,40
20,Mt. Coronet,surf,,any,30,Zubat,20,30
21,Mt. Coronet,surf,,any,30,Zubat,20,30
172,Route 225,surf,,any,30,Swampert,35,97
173,Route 227,surf,,any,30,Toxicroak,35,94
174,Route 228,surf,,any,30,Surskit,35,99
175,Route 229,surf,,any,30,Surskit,35,94
178,Resort Area,surf,,any,30,Magikarp,99,100
181,Route 226,surf,,any,30,Pelipper,35,99
182,Route 230,surf,,any,30,Mantine,35,99
170,Route 222,surf,,any,30,Mantine,75,85
3,Sunyshore City,surf,,any,30,Wingull,75,86
180,Route 223,surf,,any,30,Altaria,30,50
169,Route 221,surf,,any,30,Remoraid,80,95
161,Route 212,surf,,any,30,Surskit,20,70
137,Lake Acuity,surf,,any,30,Dewgong,45,65
190,Distortion World Area 1,surf,,any,30,Slowpoke,83,85
59,Sendoff Spring,surf,,any,30,Feebas,20,80
59,Sendoff Spring,surf,,any,30,Feebas,20,80
49,Victory Road,surf,,any,30,Vaporeon,100,100
50,Victory Road,surf,,any,30,Vaporeon,100,100
171,Route 224,surf,,any,30,Chatot,20,100
136,Lake Valor,surf,,any,30,Gyarados,55,75
4,Pokémon League,surf,,any,30,Prinplup,95,100
176,Twinleaf Town,surf,,any,5,Seaking,45,55
134,Lake Verity,surf,,any,5,Sealeo,20,40
135,Lake Verity,surf,,any,5,Sealeo,20,40
168,Route 219,surf,,any,5,Mantine,44,54
143,Route 204 South,surf,,any,5,Skiploom,44,55
53,Ravaged Path,surf,,any,5,Chingling,20,40
167,Route 218,surf,,any,5,Tentacruel,20,40
142,Route 203,surf,,any,5,Lombre,20,40
55,Oreburgh Gate B1F,surf,,any,5,Golduck,44,55
144,Route 204 North,surf,,any,5,Golduck,20,40
7,Valley Windworks,surf,,any,5,Drifloon,20,40
145,Route 205 South,surf,,any,5,Tentacool,20,40
146,Route 205 North,surf,,any,5,Bidoof,5,10
1,Eterna City,surf,,any,5,Jumpluff,20,40
10,Mt. Coronet 1F,surf,,any,5,Lunatone,44,55
149,Route 208,surf,,any,5,Squirtle,44,55
,Amity Square,surf,,any,5,Surskit,15,25
150,Route 209,surf,,any,5,Chimecho,20,40
163,Route 214,surf,,any,5,Golduck,30,40
162,Route 213,surf,,any,5,Tentacruel,40,55
2,Pastoria City,surf,,any,5,Mantyke,55,60
24,Great Marsh,surf,,any,5,Weezing,20,50
25,Great Marsh,surf,,any,5,Feraligatr,32,40
28,Great Marsh,surf,,any,5,Croagunk,20,40
9,Fuego Ironworks,surf,,any,5,Koffing,44,55
157,Clamberclaw Cliffs,surf,,any,5,Swablu,20,40
177,Celestic Town,surf,,any,5,Butterfree,45,65
21,Mt. Coronet,surf,,any,5,Golbat,45,55
0,Canalave City,surf,,any,5,Tentacool,40,50
198,Underground,surf,,any,5,Staryu,45,55
199,Underground,surf,,any,5,Shellos,45,55
200,Underground,surf,,any,5,Staryu,45,55
201,Underground,surf,,any,5,Staryu,45,55
179,Route 220,surf,,any,5,Pelipper,20,40
20,Mt. Coronet,surf,,any,5,Golbat,45,55
21,Mt. Coronet,surf,,any,5,Golbat,45,55
172,Route 225,surf,,any,5,Crawdaunt,35,97
173,Route 227,surf,,any,5,Croagunk,35,94
174,Route 228,surf,,any,5,Claydol,35,99
175,Route 229,surf,,any,5,Surskit,35,94
178,Resort Area,surf,,any,5,Magikarp,100,100
181,Route 226,surf,,any,5,Seviper,35,99
182,Route 230,surf,,any,5,Delibird,35,99
170,Route 222,surf,,any,5,Pidgeotto,75,85
3,Sunyshore City,surf,,any,5,Raichu,75,86
180,Route 223,surf,,any,5,Mantine,30,40
169,Route 221,surf,,any,5,Seel,80,95
161,Route 212,surf,,any,5,Slowbro,20,70
137,Lake Acuity,surf,,any,5,Sealeo,45,65
190,Distortion World Area 1,surf,,any,5,Slowpoke,80,80
59,Sendoff Spring,surf,,any,5,Duskull,20,80
59,Sendoff Spring,surf,,any,5,Duskull,20,80
49,Victory Road,surf,,any,5,Weezing,100,100
50,Victory Road,surf,,any,5,Weezing,100,100
171,Route 224,surf,,any,5,Pelipper,20,100
136,Lake Valor,surf,,any,5,Gyarados,55,75
4,Pokémon League,surf,,any,5,Charizard,95,100
176,Twinleaf Town,surf,,any,4,Golduck,45,55
134,Lake Verity,surf,,any,4,Sealeo,20,40
135,Lake Verity,surf,,any,4,Sealeo,20,40
168,Route 219,surf,,any,4,Mantine,44,54
143,Route 204 South,surf,,any,4,Masquerain,44,55
53,Ravaged Path,surf,,any,4,Golbat,20,40
167,Route 218,surf,,any,4,Tentacruel,20,40
142,Route 203,surf,,any,4,Croagunk,20,40
55,Oreburgh Gate B1F,surf,,any,4,Golduck,44,55
144,Route 204 North,surf,,any,4,Golduck,20,40
7,Valley Windworks,surf,,any,4,Drifblim,20,40
145,Route 205 South,surf,,any,4,Gastrodon,20,40
146,Route 205 North,surf,,any,4,Bidoof,5,10
1,Eterna City,surf,,any,4,Swablu,20,40
10,Mt. Coronet 1F,surf,,any,4,Solrock,44,55
149,Route 208,surf,,any,4,Croconaw,44,55
,Amity Square,surf,,any,4,Snubbull,15,25
150,Route 209,surf,,any,4,Chatot,20,40
163,Route 214,surf,,any,4,Noctowl,30,40
162,Route 213,surf,,any,4,Mantine,40,55
2,Pastoria City,surf,,any,4,Wingull,55,60
24,Great Marsh,surf,,any,4,Quagsire,20,50
25,Great Marsh,surf,,any,4,Koffing,32,40
28,Great Marsh,surf,,any,4,Seviper,20,50
9,Fuego Ironworks,surf,,any,4,Grimer,44,55
157,Clamberclaw Cliffs,surf,,any,4,Gastly,20,40
177,Celestic Town,surf,,any,4,Beautifly,45,65
21,Mt. Coronet,surf,,any,4,Golbat,55,65
0,Canalave City,surf,,any,4,Dewgong,40,65
198,Underground,surf,,any,4,Anorith,45,55
199,Underground,surf,,any,4,Anorith,45,55
200,Underground,surf,,any,4,Anorith,45,55
201,Underground,surf,,any,4,Anorith,45,55
179,Route 220,surf,,any,4,Mantine,20,40
20,Mt. Coronet,surf,,any,4,Golbat,55,65
21,Mt. Coronet,surf,,any,4,Golbat,55,65
172,Route 225,surf,,any,4,Corphish,35,97
173,Route 227,surf,,any,4,Tentacruel,35,94
174,Route 228,surf,,any,4,Gligar,35,99
175,Route 229,surf,,any,4,Masquerain,35,94
178,Resort Area,surf,,any,4,Magikarp,100,100
181,Route 226,surf,,any,4,Wingull,35,99
182,Route 230,surf,,any,4,Togetic,35,99
170,Route 222,surf,,any,4,Pelipper,75,85
3,Sunyshore City,surf,,any,4,Pikachu,75,86
180,Route 223,surf,,any,4,Seadra,30,40
169,Route 221,surf,,any,4,Seadra,80,95
161,Route 212,surf,,any,4,Muk,20,70
137,Lake Acuity,surf,,any,4,Slowpoke,45,65
190,Distortion World Area 1,surf,,any,4,Slowpoke,83,85
59,Sendoff Spring,surf,,any,4,Milotic,66,80
59,Sendoff Spring,surf,,any,4,Milotic,66,80
49,Victory Road,surf,,any,4,Weezing,100,100
50,Victory Road,surf,,any,4,Weezing,100,100
171,Route 224,surf,,any,4,Pelipper,20,100
136,Lake Valor,surf,,any,4,Lapras,55,75
4,Pokémon League,surf,,any,4,Charizard,95,100
176,Twinleaf Town,surf,,any,1,Swellow,45,55
134,Lake Verity,surf,,any,1,Lapras,40,45
135,Lake Verity,surf,,any,1,Lapras,40,45
168,Route 219,surf,,any,1,Mantyke,20,40
143,Route 204 South,surf,,any,1,Golduck,44,55
53,Ravaged Path,surf,,any,1,Golbat,20,40
167,Route 218,surf,,any,1,Gastrodon,20,40
142,Route 203,surf,,any,1,Politoed,20,40
55,Oreburgh Gate B1F,surf,,any,1,Relicanth,44,55
144,Route 204 North,surf,,any,1,Golduck,20,40
7,Valley Windworks,surf,,any,1,Drifblim,20,40
145,Route 205 South,surf,,any,1,Tentacruel,20,40
146,Route 205 North,surf,,any,1,Golduck,25,25
1,Eterna City,surf,,any,1,Surskit,20,40
10,Mt. Coronet 1F,surf,,any,1,Magnemite,44,55
149,Route 208,surf,,any,1,Totodile,44,55
,Amity Square,surf,,any,1,Stantler,15,25
150,Route 209,surf,,any,1,Shellder,20,40
163,Route 214,surf,,any,1,Swellow,30,40
162,Route 213,surf,,any,1,Mantyke,40,55
2,Pastoria City,surf,,any,1,Dewgong,55,60
24,Great Marsh,surf,,any,1,Slakoth,20,50
25,Great Marsh,surf,,any,1,Surskit,32,40
28,Great Marsh,surf,,any,1,Mudkip,20,50
9,Fuego Ironworks,surf,,any,1,Gastrodon,44,55
157,Clamberclaw Cliffs,surf,,any,1,Drifblim,20,40
177,Celestic Town,surf,,any,1,Psyduck,45,65
21,Mt. Coronet,surf,,any,1,Crobat,55,75
0,Canalave City,surf,,any,1,Krabby,20,40
198,Underground,surf,,any,1,Surskit,45,55
199,Underground,surf,,any,1,Surskit,45,55
200,Underground,surf,,any,1,Surskit,45,55
201,Underground,surf,,any,1,Surskit,45,55
179,Route 220,surf,,any,1,Swellow,20,40
20,Mt. Coronet,surf,,any,1,Crobat,55,75
21,Mt. Coronet,surf,,any,1,Crobat,55,75
172,Route 225,surf,,any,1,Gyarados,35,100
173,Route 227,surf,,any,1,Poliwhirl,35,94
174,Route 228,surf,,any,1,Gastrodon,35,99
175,Route 229,surf,,any,1,Masquerain,35,94
178,Resort Area,surf,,any,1,Lapras,25,75
181,Route 226,surf,,any,1,Altaria,35,99
182,Route 230,surf,,any,1,Mantyke,35,99
170,Route 222,surf,,any,1,Pikachu,75,85
3,Sunyshore City,surf,,any,1,Lanturn,75,86
180,Route 223,surf,,any,1,Floatzel,30,40
169,Route 221,surf,,any,1,Slowbro,80,95
161,Route 212,surf,,any,1,Lapras,20,80
137,Lake Acuity,surf,,any,1,Lapras,45,65
190,Distortion World Area 1,surf,,any,1,Slowbro,55,55
59,Sendoff Spring,surf,,any,1,Togetic,20,80
59,Sendoff Spring,surf,,any,1,Togetic,20,80
49,Victory Road,surf,,any,1,Weezing,100,100
50,Victory Road,surf,,any,1,Weezing,100,100
171,Route 224,surf,,any,1,Lapras,20,100
136,Lake Valor,surf,,any,1,Lapras,55,75
4,Pokémon League,surf,,any,1,Piplup,95,100
176,Twinleaf Town,fishing,old,any,60,Azurill,4,6
134,Lake Verity,fishing,old,any,60,Finneon,10,15
135,Lake Verity,fishing,old,any,60,Finneon,10,15
168,Route 219,fishing,old,any,60,Luvdisc,4,6
143,Route 204 South,fishing,old,any,60,Azurill,4,6
53,Ravaged Path,fishing,old,any,60,Goldeen,4,6
167,Route 218,fishing,old,any,60,Goldeen,4,6
142,Route 203,fishing,old,any,60,Poliwag,4,6
55,Oreburgh Gate B1F,fishing,old,any,60,Omanyte,15,15
144,Route 204 North,fishing,old,any,60,Azurill,4,6
7,Valley Windworks,fishing,old,any,60,Carvanha,4,6
145,Route 205 South,fishing,old,any,60,Barboach,4,17
146,Route 205 North,fishing,old,any,60,Barboach,4,17
1,Eterna City,fishing,old,any,60,Goldeen,4,6
10,Mt. Coronet 1F,fishing,old,any,60,Clamperl,24,26
149,Route 208,fishing,old,any,60,Barboach,30,30
,Amity Square,fishing,old,any,60,Psyduck,10,20
150,Route 209,fishing,old,any,60,Seaking,15,38
163,Route 214,fishing,old,any,60,Corphish,44,47
162,Route 213,fishing,old,any,60,Lumineon,40,48
2,Pastoria City,fishing,old,any,60,Corsola,45,49
24,Great Marsh,fishing,old,any,60,Carvanha,20,40
25,Great Marsh,fishing,old,any,60,Quagsire,30,45
28,Great Marsh,fishing,old,any,60,Politoed,30,50
9,Fuego Ironworks,fishing,old,any,60,Gulpin,20,44
157,Clamberclaw Cliffs,fishing,old,any,60,Ekans,15,20
177,Celestic Town,fishing,old,any,60,Carvanha,45,65
21,Mt. Coronet,fishing,old,any,60,Goldeen,30,30
0,Canalave City,fishing,old,any,60,Lumineon,55,65
198,Underground,fishing,old,any,60,Kabuto,35,45
199,Underground,fishing,old,any,60,Shellos,35,45
200,Underground,fishing,old,any,60,Kabuto,35,45
201,Underground,fishing,old,any,60,Kabuto,35,45
179,Route 220,fishing,old,any,60,Mantyke,10,45
20,Mt. Coronet,fishing,old,any,60,Goldeen,30,30
21,Mt. Coronet,fishing,old,any,60,Goldeen,30,30
189,Snowpoint City,fishing,old,any,60,Slowpoke,45,60
172,Route 225,fishing,old,any,60,Magikarp,4,98
173,Route 227,fishing,old,any,60,Wooper,13,95
174,Route 228,fishing,old,any,60,Omanyte,3,99
175,Route 229,fishing,old,any,60,Krabby,40,89
178,Resort Area,fishing,old,any,60,Ditto,99,100
181,Route 226,fishing,old,any,60,Goldeen,4,99
182,Route 230,fishing,old,any,60,Krabby,5,99
170,Route 222,fishing,old,any,60,Clamperl,75,85
